Date,time_start,time_end,site,deploy_code,D,Tow,Net, Sample #,alt_label,Label,Tow Type,Start Depth,End Depth,Depth Filtered,Volume_filtered_m3,Vol_filtered_doubled,Best Taxonomic ID,n,n_m2,Wet_Mass_g,g_m2,Preservative,Jar Size,Photo? Y / N,Photo (file_name),Photo Path,Comments,Broad Classification,Family_ID,SwimBladder_gas_assumed,Broad_Classification_2,Genera (or subfamily),Species,Broad Classification (excluding Cyclothone from fish)
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,365,DG5C_M10N_019_S19_2_365,DG5C_M10_S19_2_365,Day,998.9,700.1,298.8,21363.2,42726.4,Penaid,40,0.559466747,5.7,0.079724011,10% formalin,4,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,363,DG5C_M10N_019_S19_2_363,DG5C_M10_S19_2_363,Day,998.9,700.1,298.8,21363.2,42726.4,Sergestidae,17,0.237773367,8.65,0.120984684,10% formalin,2,Y,,,4 to isotopes (weight of those included) ,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,348,DG5C_M10N_019_S19_2_348,DG5C_M10_S19_2_348,Day,998.9,700.1,298.8,21363.2,42726.4,Serrivomer,1,0.013986669,10.3,0.144062687,10% formalin,2,Y,,,,Fish,Serrivomeridae,N,Fish,Serrivomer,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,354,DG5C_M10N_019_S19_2_354,DG5C_M10_S19_2_354,Day,998.9,700.1,298.8,21363.2,42726.4,Squid,1,0.013986669,5.6,0.078325345,10% formalin,2,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,349,DG5C_M10N_019_S19_2_349,DG5C_M10_S19_2_349,Day,998.9,700.1,298.8,21363.2,42726.4,Chauliodus,2,0.027973337,3.35,0.04685534,10% formalin,2,Y,,,,Fish,Stomiidae,N,Fish,Chauliodus,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,356,DG5C_M10N_019_S19_2_356,DG5C_M10_S19_2_356,Day,998.9,700.1,298.8,21363.2,42726.4,Idiacanthus,18,0.251760036,5.4,0.075528011,10% formalin,2,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,377,DG5C_M10N_019_S19_3_377,DG5C_M10_S19_3_377,Day,700.1,450,250.1,25826,51652,Amphipod,3,0.029052118,0.05,0.000484202,10% formalin,VIAL,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,371,DG5C_M10N_019_S19_3_371,DG5C_M10_S19_3_371,Day,700.1,450,250.1,25826,51652,Bregmaceros,2,0.019368079,0.8,0.007747231,10% formalin,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,370,DG5C_M10N_019_S19_3_370,DG5C_M10_S19_3_370,Day,700.1,450,250.1,25826,51652,Cyclothone,6,0.058104236,1.55,0.015010261,10% formalin,SCINT,Y,,,,Fish,Cyclothone,N,Fish,,,
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,376,DG5C_M10N_019_S19_3_376,DG5C_M10_S19_3_376,Day,700.1,450,250.1,25826,51652,Juvenile fish,1,0.009684039,0.05,0.000484202,10% formalin,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,367,DG5C_M10N_019_S19_3_367,DG5C_M10_S19_3_367,Day,700.1,450,250.1,25826,51652,Melamphaidae,2,0.019368079,3.85,0.037283551,ETOH,2,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,379,DG5C_M10N_019_S19_3_379,DG5C_M10_S19_3_379,Day,700.1,450,250.1,25826,51652,Miscellaneous,,0,,0,10% formalin,8,Y,,,,Other,Miscellaneous,,Other,,,Other
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,372,DG5C_M10N_019_S19_3_372,DG5C_M10_S19_3_372,Day,700.1,450,250.1,25826,51652,Myctophidae,11,0.106524433,2.55,0.0246943,10% formalin,SCINT,Y,,,,Fish,Myctophidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,373,DG5C_M10N_019_S19_3_373,DG5C_M10_S19_3_373,Day,700.1,450,250.1,25826,51652,Mysids,1,0.009684039,0.35,0.003389414,10% formalin,VIAL,Y,,,,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,378,DG5C_M10N_019_S19_3_378,DG5C_M10_S19_3_378,Day,700.1,450,250.1,25826,51652,Octopod,2,0.019368079,0.2,0.001936808,ETOH,VIAL,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,375,DG5C_M10N_019_S19_3_375,DG5C_M10_S19_3_375,Day,700.1,450,250.1,25826,51652,Penaid,2,0.019368079,0.1,0.000968404,10% formalin,VIAL,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,374,DG5C_M10N_019_S19_3_374,DG5C_M10_S19_3_374,Day,700.1,450,250.1,25826,51652,Sergestidae,1,0.009684039,0.2,0.001936808,10% formalin,VIAL,Y,,,,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,368,DG5C_M10N_019_S19_3_368,DG5C_M10_S19_3_368,Day,700.1,450,250.1,25826,51652,Idiacanthus,11,0.106524433,1.55,0.015010261,10% formalin,2,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,3,369,DG5C_M10N_019_S19_3_369,DG5C_M10_S19_3_369,Day,700.1,450,250.1,25826,51652,Stomiidae,1,0.009684039,2.15,0.020820685,10% formalin,2,Y,,,,Fish,Stomiidae,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,389,DG5C_M10N_019_S19_4_389,DG5C_M10_S19_4_389,Day,450,70.6,379.4,39230,78460,Phronima,28,0.270792761,10.95,0.105899312,10% formalin,4,Y,,,,Crustacea,Amphipoda,,Crustacea,Phronima,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,382,DG5C_M10N_019_S19_4_382,DG5C_M10_S19_4_382,Day,450,70.6,379.4,39230,78460,Bregmaceros,2,0.01934234,0.55,0.005319144,10% formalin,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,387,DG5C_M10N_019_S19_4_387,DG5C_M10_S19_4_387,Day,450,70.6,379.4,39230,78460,Cyclothone,2,0.01934234,0.75,0.007253378,10% formalin,SCINT,Y,,,,Fish,Cyclothone,N,Fish,,,
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,392,DG5C_M10N_019_S19_4_392,DG5C_M10_S19_4_392,Day,450,70.6,379.4,39230,78460,Leptocephalus,1,0.00967117,0.6,0.005802702,ETOH,SCINT,Y,,,,Fish,Leptocephalus,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,388,DG5C_M10N_019_S19_4_388,DG5C_M10_S19_4_388,Day,450,70.6,379.4,39230,78460,Melamphaidae,2,0.01934234,0.4,0.003868468,ETOH,SCINT,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,394,DG5C_M10N_019_S19_4_394,DG5C_M10_S19_4_394,Day,450,70.6,379.4,39230,78460,Miscellaneous,,0,,0,10% formalin,32,Y,,,Lots of salps and Beroe - in two 32 oz jars,Other,Miscellaneous,,Other,,,Other
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,380,DG5C_M10N_019_S19_4_380,DG5C_M10_S19_4_380,Day,450,70.6,379.4,39230,78460,Myctophidae,29,0.280463931,5.9,0.057059903,10% formalin,2,Y,,,1 to Jessie P. (weight of it included) ,Fish,Myctophidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,393,DG5C_M10N_019_S19_4_393,DG5C_M10_S19_4_393,Day,450,70.6,379.4,39230,78460,Octopod,7,0.06769819,1,0.00967117,10% formalin,SCINT,Y,,,Juveniles,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,381,DG5C_M10N_019_S19_4_381,DG5C_M10_S19_4_381,Day,450,70.6,379.4,39230,78460,Vinciguerria,43,0.415860311,3.2,0.030947744,10% formalin,SCINT,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,383,DG5C_M10N_019_S19_4_383,DG5C_M10_S19_4_383,Day,450,70.6,379.4,39230,78460,Scopelarchidae,2,0.01934234,0.3,0.002901351,ETOH,SCINT,Y,,,,Fish,Scopelarchidae,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,391,DG5C_M10N_019_S19_4_391,DG5C_M10_S19_4_391,Day,450,70.6,379.4,39230,78460,Sergestidae,2,0.01934234,0.15,0.001450676,10% formalin,SCINT,Y,,,,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,390,DG5C_M10N_019_S19_4_390,DG5C_M10_S19_4_390,Day,450,70.6,379.4,39230,78460,Squid,5,0.04835585,7.9,0.076402243,10% formalin,4,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,386,DG5C_M10N_019_S19_4_386,DG5C_M10_S19_4_386,Day,450,70.6,379.4,39230,78460,Sternoptychidae,4,0.03868468,2.45,0.023694367,10% formalin,2,Y,,,,Fish,Sternoptychidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,384,DG5C_M10N_019_S19_4_384,DG5C_M10_S19_4_384,Day,450,70.6,379.4,39230,78460,Melanostomiinae,1,0.00967117,1.05,0.010154729,ETOH,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Melanostomiinae,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,4,385,DG5C_M10N_019_S19_4_385,DG5C_M10_S19_4_385,Day,450,70.6,379.4,39230,78460,Idiacanthus,2,0.01934234,0.15,0.001450676,10% formalin,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,403,DG5C_M10N_019_S19_5_403,DG5C_M10_S19_5_403,Day,70.6,2.3,68.3,13595.9,27191.8,Amphipod,4,0.020094293,2.75,0.013814827,10% formalin,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,395,DG5C_M10N_019_S19_5_395,DG5C_M10_S19_5_395,Day,70.6,2.3,68.3,13595.9,27191.8,Cyclothone,5,0.025117866,0.75,0.00376768,10% formalin,SCINT,Y,,,,Fish,Cyclothone,N,Fish,,,
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,398,DG5C_M10N_019_S19_5_398,DG5C_M10_S19_5_398,Day,70.6,2.3,68.3,13595.9,27191.8,Gempylidae,1,0.005023573,0.5,0.002511787,ETOH,VIAL,Y,,,Juvenile,Fish,Gempylidae,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,400,DG5C_M10N_019_S19_5_400,DG5C_M10_S19_5_400,Day,70.6,2.3,68.3,13595.9,27191.8,Juvenile fish,18,0.090424319,1.15,0.005777109,ETOH,SCINT,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,396,DG5C_M10N_019_S19_5_396,DG5C_M10_S19_5_396,Day,70.6,2.3,68.3,13595.9,27191.8,Melamphaidae,1,0.005023573,0.9,0.004521216,ETOH,SCINT,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,404,DG5C_M10N_019_S19_5_404,DG5C_M10_S19_5_404,Day,70.6,2.3,68.3,13595.9,27191.8,Miscellaneous,,0,,0,10% formalin,GALLON,Y,,,,Other,Miscellaneous,,Other,,,Other
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,397,DG5C_M10N_019_S19_5_397,DG5C_M10_S19_5_397,Day,70.6,2.3,68.3,13595.9,27191.8,Penaid,1,0.005023573,0.3,0.001507072,10% formalin,VIAL,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,401,DG5C_M10N_019_S19_5_401,DG5C_M10_S19_5_401,Day,70.6,2.3,68.3,13595.9,27191.8,Vinciguerria,4,0.020094293,0.1,0.000502357,10% formalin,VIAL,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,402,DG5C_M10N_019_S19_5_402,DG5C_M10_S19_5_402,Day,70.6,2.3,68.3,13595.9,27191.8,Squid,4,0.020094293,0.5,0.002511787,10% formalin,SCINT,Y,,,Juveniles,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,5,399,DG5C_M10N_019_S19_5_399,DG5C_M10_S19_5_399,Day,70.6,2.3,68.3,13595.9,27191.8,Idiacanthus,1,0.005023573,0,0,ETOH,VIAL,Y,,,Juvenile,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,443,DG5C_M10N_020_S20_2_443,DG5C_M10_S20_2_443,Day,999.3,697.8,301.5,27086,54172,Amphipod,12,0.13357454,0.75,0.008348409,ETOH,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,432,DG5C_M10N_020_S20_2_432,DG5C_M10_S20_2_432,Day,999.3,697.8,301.5,27086,54172,Bathylagidae,4,0.044524847,0.55,0.006122166,ETOH,SCINT,Y,,,,Fish,Bathylagidae,N,Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,437,DG5C_M10N_020_S20_2_437,DG5C_M10_S20_2_437,Day,999.3,697.8,301.5,27086,54172,Bentheuphausia,12,0.13357454,0.8,0.008904969,ETOH,SCINT,Y,,,,Crustacea,Euphausiacea,,Crustacea,Bentheuphausia,amblyops,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,440,DG5C_M10N_020_S20_2_440,DG5C_M10_S20_2_440,Day,999.3,697.8,301.5,27086,54172,Caridean,40,0.445248468,27.8,0.309447685,ETOH,8,Y,,,,Crustacea,Caridea,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,435,DG5C_M10N_020_S20_2_435,DG5C_M10_S20_2_435,Day,999.3,697.8,301.5,27086,54172,Cyclothone,201,2.237373551,35.85,0.399053939,ETOH,8,Y,,,,Fish,Cyclothone,N,Fish,,,
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,447,DG5C_M10N_020_S20_2_447,DG5C_M10_S20_2_447,Day,697.8,451.1,246.7,27086,54172,Juvenile fish,1,0.009108026,0.05,0.000455401,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,429,DG5C_M10N_020_S20_2_429,DG5C_M10_S20_2_429,Day,999.3,697.8,301.5,27086,54172,Angler fish,5,0.055656058,21.85,0.243216976,ETOH,8,Y,,,,Fish,Lophiiformes,N,Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,427,DG5C_M10N_020_S20_2_427,DG5C_M10_S20_2_427,Day,999.3,697.8,301.5,27086,54172,Nezumia parini,1,0.011131212,5.9,0.065674149,ETOH,4,Y,,,,Fish,Macrouridae,Y,SB Fish,Nezumia,parini,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,431,DG5C_M10N_020_S20_2_431,DG5C_M10_S20_2_431,Day,999.3,697.8,301.5,27086,54172,Melamphaidae,32,0.356198774,18.95,0.210936462,ETOH,4,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,436,DG5C_M10N_020_S20_2_436,DG5C_M10_S20_2_436,Day,999.3,697.8,301.5,27086,54172,Miscellaneous,,0,,0,ETOH,16,Y,,,,Other,Miscellaneous,,Other,,,Other
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,422,DG5C_M10N_020_S20_2_422,DG5C_M10_S20_2_422,Day,999.3,697.8,301.5,27086,54172,Myctophidae,16,0.178099387,6.95,0.077361921,ETOH,4,Y,,,"5 not in photo, weight added",Fish,Myctophidae,Y,SB Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,424,DG5C_M10N_020_S20_2_424,DG5C_M10_S20_2_424,Day,999.3,697.8,301.5,27086,54172,Nebalia,1,0.011131212,1.2,0.013357454,ETOH,SCINT,Y,,,,Crustacea,Mysidae,,Crustacea,Nebalia,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,441,DG5C_M10N_020_S20_2_441,DG5C_M10_S20_2_441,Day,999.3,697.8,301.5,27086,54172,Mysids,39,0.434117256,6.75,0.075135679,ETOH,2,Y,,,,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,426,DG5C_M10N_020_S20_2_426,DG5C_M10_S20_2_426,Day,999.3,697.8,301.5,27086,54172,Octopod,2,0.022262423,157.75,1.755948645,ETOH,16,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,433,DG5C_M10N_020_S20_2_433,DG5C_M10_S20_2_433,Day,999.3,697.8,301.5,27086,54172,Gigantocypris,4,0.044524847,6.25,0.069570073,ETOH,2,Y,,,,Crustacea,Ostracod,,Crustacea,Gigantocypris,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,438,DG5C_M10N_020_S20_2_438,DG5C_M10_S20_2_438,Day,999.3,697.8,301.5,27086,54172,Penaid,5,0.055656058,0.55,0.006122166,ETOH,SCINT,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,439,DG5C_M10N_020_S20_2_439,DG5C_M10_S20_2_439,Day,999.3,697.8,301.5,27086,54172,Sergestidae,8,0.089049694,4.3,0.04786421,ETOH,2,Y,,,,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,425,DG5C_M10N_020_S20_2_425,DG5C_M10_S20_2_425,Day,999.3,697.8,301.5,27086,54172,Serrivomer,1,0.011131212,1.5,0.016696818,ETOH,SCINT,Y,,,,Fish,Serrivomeridae,N,Fish,Serrivomer,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,430,DG5C_M10N_020_S20_2_430,DG5C_M10_S20_2_430,Day,999.3,697.8,301.5,27086,54172,Squid,10,0.111312117,18.95,0.210936462,ETOH,4,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,423,DG5C_M10N_020_S20_2_423,DG5C_M10_S20_2_423,Day,999.3,697.8,301.5,27086,54172,Sternoptychidae,2,0.022262423,4.1,0.045637968,ETOH,2,Y,,,,Fish,Sternoptychidae,Y,SB Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,434,DG5C_M10N_020_S20_2_434,DG5C_M10_S20_2_434,Day,999.3,697.8,301.5,27086,54172,Chauliodus,1,0.011131212,0.05,0.000556561,ETOH,VIAL,Y,,,,Fish,Stomiidae,N,Fish,Chauliodus,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,442,DG5C_M10N_020_S20_2_442,DG5C_M10_S20_2_442,Day,999.3,697.8,301.5,27086,54172,Idiacanthus,14,0.155836964,5,0.055656058,ETOH,4,Y,,,Big one: 3.45 g,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,2,428,DG5C_M10N_020_S20_2_428,DG5C_M10_S20_2_428,Day,999.3,697.8,301.5,27086,54172,Vampyroteuthis,1,0.011131212,12.5,0.139140146,ETOH,4,Y,,,,Cephalopoda,Vampyroteuthidae,,Cephalopod,Vampyroteuthis,infernalis,Cephalopoda
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,446,DG5C_M10N_020_S20_3_446,DG5C_M10_S20_3_446,Day,697.8,451.1,246.7,29351.6,58703.2,Bregmaceros,3,0.02521498,2.95,0.02479473,ETOH,2,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,450,DG5C_M10N_020_S20_3_450,DG5C_M10_S20_3_450,Day,697.8,451.1,246.7,29351.6,58703.2,Cyclothone,90,0.756449393,8.35,0.070181694,ETOH,4,Y,,,,Fish,Cyclothone,N,Fish,,,
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,454,DG5C_M10N_020_S20_3_454,DG5C_M10_S20_3_454,Day,697.8,451.1,246.7,29351.6,58703.2,Juvenile fish,1,0.008404993,0.05,0.00042025,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,449,DG5C_M10N_020_S20_3_449,DG5C_M10_S20_3_449,Day,697.8,451.1,246.7,29351.6,58703.2,Melamphaidae,13,0.109264912,12.7,0.106743414,ETOH,4,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,456,DG5C_M10N_020_S20_3_456,DG5C_M10_S20_3_456,Day,697.8,451.1,246.7,29351.6,58703.2,Miscellaneous,,0,,0,ETOH,8,Y,,,,Other,Miscellaneous,,Other,,,Other
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,445,DG5C_M10N_020_S20_3_445,DG5C_M10_S20_3_445,Day,697.8,451.1,246.7,29351.6,58703.2,Myctophidae,11,0.092454926,2,0.016809987,ETOH,SCINT,Y,,,2 to Jessie P. count and weight included in total ,Fish,Myctophidae,Y,SB Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,452,DG5C_M10N_020_S20_3_452,DG5C_M10_S20_3_452,Day,697.8,451.1,246.7,29351.6,58703.2,Mysids,2,0.016809987,0.1,0.000840499,ETOH,SCINT,Y,,,,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,448,DG5C_M10N_020_S20_3_448,DG5C_M10_S20_3_448,Day,697.8,451.1,246.7,29351.6,58703.2,Nemicthyidae,1,0.008404993,12.75,0.107163664,ETOH,4,Y,,,,Fish,Nemicthyidae,N,Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,444,DG5C_M10N_020_S20_3_444,DG5C_M10_S20_3_444,Day,697.8,451.1,246.7,29351.6,58703.2,Octopod,1,0.008404993,5.4,0.045386964,ETOH,2,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,453,DG5C_M10N_020_S20_3_453,DG5C_M10_S20_3_453,Day,697.8,451.1,246.7,29351.6,58703.2,Penaid,6,0.05042996,0.25,0.002101248,ETOH,SCINT,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,451,DG5C_M10N_020_S20_3_451,DG5C_M10_S20_3_451,Day,697.8,451.1,246.7,29351.6,58703.2,Sergestidae,2,0.016809987,0.85,0.007144244,ETOH,SCINT,Y,,,,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,3,455,DG5C_M10N_020_S20_3_455,DG5C_M10_S20_3_455,Day,697.8,451.1,246.7,29351.6,58703.2,Idiacanthus,1,0.008404993,0.1,0.000840499,ETOH,VIAL,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,465,DG5C_M10N_020_S20_4_465,DG5C_M10_S20_4_465,Day,451.1,69.7,381.4,35039.5,70079,Amphipod,6,0.065309151,0.5,0.005442429,ETOH,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,457,DG5C_M10N_020_S20_4_457,DG5C_M10_S20_4_457,Day,451.1,69.7,381.4,35039.5,70079,Bregmaceros,2,0.021769717,0.9,0.009796373,ETOH,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,464,DG5C_M10N_020_S20_4_464,DG5C_M10_S20_4_464,Day,451.1,69.7,381.4,35039.5,70079,Cyclothone,3,0.032654576,0.45,0.004898186,ETOH,SCINT,Y,,,,Fish,Cyclothone,N,Fish,,,
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,461,DG5C_M10N_020_S20_4_461,DG5C_M10_S20_4_461,Day,451.1,69.7,381.4,35039.5,70079,Melamphaidae,2,0.021769717,1.05,0.011429101,ETOH,SCINT,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,467,DG5C_M10N_020_S20_4_467,DG5C_M10_S20_4_467,Day,451.1,69.7,381.4,35039.5,70079,Miscellaneous,,0,,0,10% formalin,8,Y,,,,Other,Miscellaneous,,Other,,,Other
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,459,DG5C_M10N_020_S20_4_459,DG5C_M10_S20_4_459,Day,451.1,69.7,381.4,35039.5,70079,Myctophidae,26,0.283006321,5.05,0.054968536,ETOH,2,Y,,,,Fish,Myctophidae,Y,SB Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,463,DG5C_M10N_020_S20_4_463,DG5C_M10_S20_4_463,Day,451.1,69.7,381.4,35039.5,70079,Octopod,1,0.010884859,0.35,0.0038097,ETOH,VIAL,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
